datetime,current_slot,head_slot,connected_peer
Oct-12 08:07:56,495339,254797,27
Oct-12 08:08:11,495340,254797,27
Oct-12 08:08:22,495341,254959,27
Oct-12 08:08:32,495342,255008,27
Oct-12 08:08:44,495343,255084,27
Oct-12 08:08:59,495344,255084,27
Oct-12 08:09:09,495345,255232,27
Oct-12 08:09:21,495346,255320,27
Oct-12 08:09:32,495347,255377,27
Oct-12 08:09:47,495348,255377,27
Oct-12 08:09:58,495349,255520,27
Oct-12 08:10:09,495350,255606,27
Oct-12 08:10:21,495351,255674,27
Oct-12 08:10:36,495352,255674,27
Oct-12 08:10:47,495353,255674,27
Oct-12 08:10:59,495354,255872,27
Oct-12 08:11:10,495355,255951,27
Oct-12 08:11:21,495356,256024,27
Oct-12 08:11:32,495357,256066,27
Oct-12 08:11:47,495358,256066,27
Oct-12 08:11:59,495359,256224,27
Oct-12 08:12:09,495360,256288,27
Oct-12 08:12:21,495361,256377,27
Oct-12 08:12:35,495362,256377,27
Oct-12 08:12:46,495363,256513,27
Oct-12 08:12:57,495364,256578,27
Oct-12 08:13:08,495365,256649,27
Oct-12 08:13:20,495366,256716,27
Oct-12 08:13:36,495367,256800,27
Oct-12 08:13:47,495368,256874,27
Oct-12 08:13:57,495369,256928,27
Oct-12 08:14:08,495370,256995,27
Oct-12 08:14:23,495371,256995,27
Oct-12 08:14:35,495372,257167,27
Oct-12 08:14:45,495373,257231,27
Oct-12 08:14:56,495374,257293,27
Oct-12 08:15:11,495375,257376,27
Oct-12 08:15:22,495376,257441,27
Oct-12 08:15:33,495377,257504,27
Oct-12 08:15:44,495378,257574,27
Oct-12 08:15:56,495379,257663,27
Oct-12 08:16:11,495380,257663,27
Oct-12 08:16:22,495381,257793,27
Oct-12 08:16:34,495382,257857,27
Oct-12 08:16:46,495383,257921,27
Oct-12 08:16:57,495384,257985,27
Oct-12 08:17:08,495385,258049,27
Oct-12 08:17:20,495386,258143,27
Oct-12 08:17:34,495387,258208,27
Oct-12 08:17:46,495388,258274,27
Oct-12 08:17:56,495389,258336,27
Oct-12 08:18:08,495390,258421,27
Oct-12 08:18:23,495391,258421,27
Oct-12 08:18:34,495392,258561,27
Oct-12 08:18:45,495393,258624,27
Oct-12 08:18:57,495394,258705,27
Oct-12 08:19:08,495395,258769,27
Oct-12 08:19:20,495396,258825,27
Oct-12 08:19:32,495397,258890,27
Oct-12 08:19:47,495398,258890,27
Oct-12 08:19:57,495399,259040,27
Oct-12 08:20:09,495400,259104,27
Oct-12 08:20:20,495401,259184,27
Oct-12 08:20:32,495402,259262,27
Oct-12 08:20:47,495403,259262,27
Oct-12 08:20:58,495404,259394,27
Oct-12 08:21:08,495405,259456,27
Oct-12 08:21:20,495406,259545,27
Oct-12 08:21:35,495407,259545,27
Oct-12 08:21:47,495408,259680,27
Oct-12 08:21:59,495409,259758,27
Oct-12 08:22:09,495410,259808,27
Oct-12 08:22:21,495411,259872,27
Oct-12 08:22:32,495412,259938,27
Oct-12 08:22:47,495413,259938,27
Oct-12 08:22:59,495414,259938,27
Oct-12 08:23:10,495415,260180,26
Oct-12 08:23:21,495416,260225,26
Oct-12 08:23:32,495417,260290,26
Oct-12 08:23:45,495418,260362,26
Oct-12 08:23:56,495419,260433,26
Oct-12 08:24:11,495420,260433,26
Oct-12 08:24:23,495421,260592,26
Oct-12 08:24:33,495422,260640,26
Oct-12 08:24:45,495423,260723,26
Oct-12 08:25:00,495424,260723,26
Oct-12 08:25:11,495425,260723,26
Oct-12 08:25:22,495426,260896,26
Oct-12 08:25:32,495427,260922,27
Oct-12 08:25:44,495428,260936,27
Oct-12 08:25:59,495429,260936,27
Oct-12 08:26:08,495430,260980,27
Oct-12 08:26:21,495431,261002,27
Oct-12 08:26:34,495432,261026,28
Oct-12 08:26:44,495433,261048,27
Oct-12 08:26:57,495434,261067,27
Oct-12 08:27:11,495435,261067,27
Oct-12 08:27:23,495436,261067,27
Oct-12 08:27:36,495437,261230,27
Oct-12 08:27:47,495438,261296,27
Oct-12 08:27:58,495439,261368,27
Oct-12 08:28:08,495440,261409,27
Oct-12 08:28:21,495441,261473,27
Oct-12 08:28:32,495442,261536,27
Oct-12 08:28:44,495443,261604,27
Oct-12 08:28:56,495444,261680,27
Oct-12 08:29:08,495445,261745,27
Oct-12 08:29:20,495446,261819,27
Oct-12 08:29:35,495447,261819,27
Oct-12 08:29:47,495448,261819,27
Oct-12 08:30:00,495449,262034,27
Oct-12 08:30:11,495450,262080,27
Oct-12 08:30:23,495451,262165,27
Oct-12 08:30:34,495452,262226,26
Oct-12 08:30:46,495453,262285,26
Oct-12 08:30:56,495454,262336,26
Oct-12 08:31:08,495455,262413,25
Oct-12 08:31:20,495456,262476,25
Oct-12 08:31:36,495457,262476,26
Oct-12 08:31:47,495458,262476,26
Oct-12 08:31:59,495459,262702,26
Oct-12 08:32:10,495460,262753,26
Oct-12 08:32:21,495461,262816,26
Oct-12 08:32:34,495462,262897,30
Oct-12 08:32:45,495463,262944,30
Oct-12 08:32:57,495464,263008,31
Oct-12 08:33:09,495465,263084,31
Oct-12 08:33:21,495466,263136,31
Oct-12 08:33:33,495467,263220,31
Oct-12 08:33:44,495468,263264,31
Oct-12 08:33:57,495469,263357,31
Oct-12 08:34:08,495470,263414,31
Oct-12 08:34:24,495471,263414,34
Oct-12 08:34:35,495472,263414,32
Oct-12 08:34:46,495473,263617,32
Oct-12 08:34:58,495474,263680,32
Oct-12 08:35:09,495475,263764,32
Oct-12 08:35:20,495476,263818,32
Oct-12 08:35:32,495477,263880,32
Oct-12 08:35:44,495478,263960,32
Oct-12 08:35:59,495479,264032,32
Oct-12 08:36:10,495480,264096,32
Oct-12 08:36:22,495481,264179,32
Oct-12 08:36:32,495482,264224,32
Oct-12 08:36:44,495483,264293,32
Oct-12 08:36:56,495484,264383,32
Oct-12 08:37:11,495485,264449,32
Oct-12 08:37:23,495486,264512,32
Oct-12 08:37:35,495487,264598,32
Oct-12 08:37:46,495488,264640,32
Oct-12 08:37:59,495489,264723,32
Oct-12 08:38:11,495490,264785,32
Oct-12 08:38:21,495491,264832,32
Oct-12 08:38:34,495492,264909,32
Oct-12 08:38:45,495493,264960,32
Oct-12 08:38:56,495494,265024,32
Oct-12 08:39:08,495495,265096,32
Oct-12 08:39:20,495496,265171,32
Oct-12 08:39:35,495497,265171,31
Oct-12 08:39:48,495498,265171,31
Oct-12 08:39:59,495499,265376,32
Oct-12 08:40:10,495500,265440,32
Oct-12 08:40:22,495501,265505,32
Oct-12 08:40:33,495502,265568,32
Oct-12 08:40:44,495503,265632,32
Oct-12 08:41:00,495504,265632,32
Oct-12 08:41:11,495505,265632,32
Oct-12 08:41:23,495506,265632,32
Oct-12 08:41:35,495507,265920,32
Oct-12 08:41:44,495508,265964,32
Oct-12 08:41:58,495509,266017,32
Oct-12 08:42:10,495510,266081,32
Oct-12 08:42:22,495511,266144,32
Oct-12 08:42:33,495512,266227,32
Oct-12 08:42:44,495513,266276,32
Oct-12 08:43:00,495514,266276,32
Oct-12 08:43:11,495515,266276,32
Oct-12 08:43:23,495516,266496,32
Oct-12 08:43:34,495517,266560,32
Oct-12 08:43:45,495518,266624,32
Oct-12 08:43:58,495519,266706,32
Oct-12 08:44:08,495520,266752,32
Oct-12 08:44:20,495521,266834,32
Oct-12 08:44:32,495522,266906,32
Oct-12 08:44:47,495523,266906,32
Oct-12 08:44:58,495524,267040,32
Oct-12 08:45:10,495525,267104,32
Oct-12 08:45:21,495526,267168,32
Oct-12 08:45:32,495527,267232,32
Oct-12 08:45:45,495528,267310,32
Oct-12 08:45:56,495529,267370,31
Oct-12 08:46:08,495530,267451,31
Oct-12 08:46:23,495531,267521,31
Oct-12 08:46:34,495532,267584,31
Oct-12 08:46:47,495533,267655,31
Oct-12 08:46:57,495534,267712,31
Oct-12 08:47:09,495535,267792,31
Oct-12 08:47:20,495536,267850,31
Oct-12 08:47:36,495537,267850,31
Oct-12 08:47:48,495538,268016,31
Oct-12 08:47:59,495539,268064,31
Oct-12 08:48:10,495540,268128,31
Oct-12 08:48:23,495541,268207,30
Oct-12 08:48:36,495542,268257,30
Oct-12 08:48:47,495543,268320,30
Oct-12 08:48:59,495544,268397,31
Oct-12 08:49:10,495545,268448,31
Oct-12 08:49:22,495546,268514,31
Oct-12 08:49:33,495547,268576,31
Oct-12 08:49:45,495548,268640,31
Oct-12 08:49:57,495549,268704,31
Oct-12 08:50:08,495550,268771,31
Oct-12 08:50:20,495551,268840,31
Oct-12 08:50:32,495552,268898,31
Oct-12 08:50:45,495553,268982,31
Oct-12 08:50:57,495554,269047,31
Oct-12 08:51:08,495555,269118,31
Oct-12 08:51:23,495556,269118,31
Oct-12 08:51:35,495557,269250,31
Oct-12 08:51:47,495558,269314,31
Oct-12 08:51:58,495559,269377,31
Oct-12 08:52:10,495560,269440,31
Oct-12 08:52:23,495561,269519,31
Oct-12 08:52:33,495562,269568,31
Oct-12 08:52:44,495563,269632,31
Oct-12 08:52:56,495564,269696,31
Oct-12 08:53:08,495565,269784,31
Oct-12 08:53:23,495566,269784,31
Oct-12 08:53:35,495567,269921,31
Oct-12 08:53:46,495568,269984,31
Oct-12 08:53:56,495569,270042,31
Oct-12 08:54:12,495570,270042,31
Oct-12 08:54:23,495571,270042,31
Oct-12 08:54:34,495572,270243,31
Oct-12 08:54:47,495573,270306,31
Oct-12 08:54:59,495574,270368,31
Oct-12 08:55:11,495575,270446,31
Oct-12 08:55:23,495576,270516,31
Oct-12 08:55:33,495577,270560,31
Oct-12 08:55:46,495578,270644,31
Oct-12 08:55:56,495579,270688,31
Oct-12 08:56:08,495580,270763,31
Oct-12 08:56:20,495581,270843,31
Oct-12 08:56:36,495582,270843,31
Oct-12 08:56:47,495583,270977,31
Oct-12 08:56:59,495584,270977,31
Oct-12 08:57:11,495585,270977,31
Oct-12 08:57:23,495586,271168,31
Oct-12 08:57:35,495587,271246,31
Oct-12 08:57:46,495588,271296,31
Oct-12 08:57:57,495589,271360,31
Oct-12 08:58:09,495590,271424,31
Oct-12 08:58:21,495591,271489,31
Oct-12 08:58:33,495592,271552,31
Oct-12 08:58:44,495593,271616,31
Oct-12 08:58:56,495594,271680,32
Oct-12 08:59:12,495595,271680,32
Oct-12 08:59:20,495596,271836,32
Oct-12 08:59:32,495597,271898,33
Oct-12 08:59:47,495598,271898,32
Oct-12 08:59:59,495599,272032,32
Oct-12 09:00:10,495600,272097,32
Oct-12 09:00:22,495601,272160,32
Oct-12 09:00:34,495602,272244,32
Oct-12 09:00:45,495603,272288,32
Oct-12 09:00:56,495604,272352,32
Oct-12 09:01:08,495605,272416,32
Oct-12 09:01:20,495606,272494,32
Oct-12 09:01:35,495607,272494,33
Oct-12 09:01:48,495608,272647,33
Oct-12 09:01:59,495609,272720,32
Oct-12 09:02:10,495610,272769,32
Oct-12 09:02:22,495611,272835,32
Oct-12 09:02:34,495612,272896,32
Oct-12 09:02:46,495613,272962,32
Oct-12 09:02:58,495614,273025,32
Oct-12 09:03:09,495615,273088,32
Oct-12 09:03:22,495616,273172,32
Oct-12 09:03:34,495617,273236,32
Oct-12 09:03:45,495618,273280,32
Oct-12 09:03:57,495619,273344,32
Oct-12 09:04:09,495620,273426,32
Oct-12 09:04:21,495621,273472,32
Oct-12 09:04:32,495622,273536,32
Oct-12 09:04:45,495623,273631,32
Oct-12 09:04:56,495624,273692,32
Oct-12 09:05:11,495625,273774,32
Oct-12 09:05:22,495626,273843,32
Oct-12 09:05:33,495627,273909,32
Oct-12 09:05:49,495628,273909,32
Oct-12 09:05:56,495629,274038,32
Oct-12 09:06:08,495630,274091,32
Oct-12 09:06:20,495631,274173,32
Oct-12 09:06:35,495632,274173,32
Oct-12 09:06:48,495633,274321,32
Oct-12 09:06:59,495634,274369,32
Oct-12 09:07:11,495635,274433,32
Oct-12 09:07:23,495636,274512,32
Oct-12 09:07:33,495637,274560,32
Oct-12 09:07:45,495638,274624,32
Oct-12 09:07:56,495639,274716,32
Oct-12 09:08:08,495640,274777,32
Oct-12 09:08:23,495641,274777,32
Oct-12 09:08:34,495642,274912,32
Oct-12 09:08:46,495643,274976,31
Oct-12 09:08:57,495644,275040,32
Oct-12 09:09:09,495645,275105,32
Oct-12 09:09:23,495646,275169,32
Oct-12 09:09:34,495647,275232,32
Oct-12 09:09:46,495648,275298,32
Oct-12 09:09:57,495649,275360,32
Oct-12 09:10:10,495650,275441,32
Oct-12 09:10:20,495651,275488,32
Oct-12 09:10:32,495652,275566,32
Oct-12 09:10:44,495653,275631,31
Oct-12 09:10:56,495654,275705,31
Oct-12 09:11:11,495655,275705,31
Oct-12 09:11:23,495656,275840,31
Oct-12 09:11:35,495657,275905,31
Oct-12 09:11:46,495658,275968,31
Oct-12 09:11:58,495659,276033,31
Oct-12 09:12:10,495660,276097,31
Oct-12 09:12:22,495661,276160,31
Oct-12 09:12:32,495662,276202,31
Oct-12 09:12:45,495663,276248,31
Oct-12 09:13:00,495664,276248,31
Oct-12 09:13:11,495665,276384,31
Oct-12 09:13:23,495666,276384,31
Oct-12 09:13:35,495667,276531,31
Oct-12 09:13:46,495668,276576,31
Oct-12 09:13:58,495669,276640,31
Oct-12 09:14:09,495670,276705,31
Oct-12 09:14:20,495671,276768,31
Oct-12 09:14:32,495672,276832,32
Oct-12 09:14:44,495673,276900,32
Oct-12 09:15:00,495674,276900,32
Oct-12 09:15:11,495675,276900,32
Oct-12 09:15:23,495676,277121,32
Oct-12 09:15:35,495677,277185,32
Oct-12 09:15:47,495678,277248,32
Oct-12 09:15:59,495679,277313,33
Oct-12 09:16:10,495680,277376,33
Oct-12 09:16:22,495681,277443,33
Oct-12 09:16:33,495682,277504,33
Oct-12 09:16:45,495683,277588,33
Oct-12 09:16:56,495684,277639,33
Oct-12 09:17:08,495685,277724,33
Oct-12 09:17:23,495686,277795,33
Oct-12 09:17:35,495687,277856,33
Oct-12 09:17:48,495688,277942,33
Oct-12 09:17:58,495689,277984,33
Oct-12 09:18:11,495690,278067,33
Oct-12 09:18:22,495691,278116,33
Oct-12 09:18:33,495692,278176,33
Oct-12 09:18:44,495693,278216,33
Oct-12 09:18:56,495694,278272,34
Oct-12 09:19:08,495695,278352,34
Oct-12 09:19:20,495696,278431,34
Oct-12 09:19:35,495697,278496,34
Oct-12 09:19:47,495698,278582,34
Oct-12 09:19:57,495699,278624,34
Oct-12 09:20:09,495700,278689,34
Oct-12 09:20:21,495701,278760,34
Oct-12 09:20:32,495702,278818,34
Oct-12 09:20:44,495703,278885,34
Oct-12 09:20:56,495704,278973,34
Oct-12 09:21:11,495705,278973,34
Oct-12 09:21:23,495706,279105,34
Oct-12 09:21:34,495707,279168,34
Oct-12 09:21:46,495708,279233,34
Oct-12 09:21:58,495709,279296,34
Oct-12 09:22:10,495710,279388,34
Oct-12 09:22:21,495711,279424,34
Oct-12 09:22:34,495712,279503,34
Oct-12 09:22:44,495713,279552,34
Oct-12 09:22:56,495714,279624,34
Oct-12 09:23:08,495715,279709,34
Oct-12 09:23:23,495716,279776,34
Oct-12 09:23:35,495717,279840,33
Oct-12 09:23:47,495718,279919,33
Oct-12 09:23:57,495719,279968,33
Oct-12 09:24:09,495720,280032,33
Oct-12 09:24:20,495721,280098,33
Oct-12 09:24:32,495722,280185,33
Oct-12 09:24:47,495723,280185,33
Oct-12 09:24:56,495724,280293,33
Oct-12 09:25:08,495725,280377,33
Oct-12 09:25:23,495726,280377,33
Oct-12 09:25:35,495727,280512,33
Oct-12 09:25:47,495728,280577,33
Oct-12 09:25:57,495729,280640,33
Oct-12 09:26:09,495730,280706,33
Oct-12 09:26:21,495731,280768,33
Oct-12 09:26:33,495732,280832,33
Oct-12 09:26:44,495733,280906,33
Oct-12 09:26:56,495734,280974,33
Oct-12 09:27:08,495735,281053,33
Oct-12 09:27:23,495736,281121,32
Oct-12 09:27:35,495737,281184,33
Oct-12 09:27:47,495738,281248,33
Oct-12 09:27:56,495739,281305,33
Oct-12 09:28:09,495740,281328,33
Oct-12 09:28:22,495741,281345,33
Oct-12 09:28:32,495742,281374,33
Oct-12 09:28:45,495743,281399,33
Oct-12 09:28:56,495744,281440,33
Oct-12 09:29:08,495745,281507,33
Oct-12 09:29:20,495746,281583,33
Oct-12 09:29:35,495747,281583,33
Oct-12 09:29:47,495748,281583,33
Oct-12 09:29:58,495749,281795,33
Oct-12 09:30:10,495750,281856,33
Oct-12 09:30:21,495751,281921,33
Oct-12 09:30:33,495752,281984,33
Oct-12 09:30:47,495753,282065,33
Oct-12 09:30:58,495754,282112,33
Oct-12 09:31:10,495755,282201,33
Oct-12 09:31:21,495756,282241,33
Oct-12 09:31:33,495757,282316,33
Oct-12 09:31:45,495758,282355,33
Oct-12 09:31:57,495759,282373,33
Oct-12 09:32:08,495760,282432,33
Oct-12 09:32:20,495761,282515,33
Oct-12 09:32:35,495762,282515,33
Oct-12 09:32:47,495763,282515,33
Oct-12 09:32:56,495764,282720,33
Oct-12 09:33:08,495765,282799,33
Oct-12 09:33:20,495766,282865,33
Oct-12 09:33:36,495767,282865,33
Oct-12 09:33:47,495768,282865,33
Oct-12 09:33:59,495769,282865,33
Oct-12 09:34:11,495770,283136,33
Oct-12 09:34:22,495771,283200,33
Oct-12 09:34:34,495772,283265,33
Oct-12 09:34:46,495773,283328,33
Oct-12 09:34:57,495774,283392,33
Oct-12 09:35:09,495775,283456,33
Oct-12 09:35:21,495776,283520,33
Oct-12 09:35:32,495777,283585,33
Oct-12 09:35:45,495778,283667,33
Oct-12 09:35:56,495779,283715,33
Oct-12 09:36:08,495780,283797,33
Oct-12 09:36:24,495781,283797,33
Oct-12 09:36:36,495782,283797,33
Oct-12 09:36:47,495783,283797,33
Oct-12 09:37:00,495784,284081,33
Oct-12 09:37:11,495785,284128,33
Oct-12 09:37:23,495786,284193,33
Oct-12 09:37:35,495787,284259,33
Oct-12 09:37:47,495788,284320,33
Oct-12 09:38:00,495789,284405,33
Oct-12 09:38:11,495790,284448,33
Oct-12 09:38:23,495791,284512,33
Oct-12 09:38:34,495792,284577,34
Oct-12 09:38:47,495793,284643,34
Oct-12 09:38:59,495794,284704,34
Oct-12 09:39:10,495795,284769,34
Oct-12 09:39:23,495796,284832,34
Oct-12 09:39:34,495797,284896,33
Oct-12 09:39:46,495798,284961,33
Oct-12 09:39:57,495799,285024,33
Oct-12 09:40:10,495800,285088,33
Oct-12 09:40:21,495801,285152,33
Oct-12 09:40:32,495802,285224,33
Oct-12 09:40:44,495803,285280,33
Oct-12 09:40:56,495804,285348,33
Oct-12 09:41:08,495805,285408,33
Oct-12 09:41:21,495806,285492,33
Oct-12 09:41:36,495807,285492,33
Oct-12 09:41:44,495808,285631,33
Oct-12 09:41:59,495809,285631,32
Oct-12 09:42:10,495810,285760,32
Oct-12 09:42:22,495811,285824,32
Oct-12 09:42:34,495812,285888,33
Oct-12 09:42:45,495813,285953,33
Oct-12 09:42:57,495814,286016,33
Oct-12 09:43:09,495815,286080,33
Oct-12 09:43:21,495816,286144,33
Oct-12 09:43:32,495817,286209,33
Oct-12 09:43:45,495818,286279,33
Oct-12 09:43:57,495819,286337,34
Oct-12 09:44:09,495820,286400,33
Oct-12 09:44:22,495821,286464,33
Oct-12 09:44:33,495822,286530,33
Oct-12 09:44:45,495823,286593,33
Oct-12 09:44:58,495824,286656,33
Oct-12 09:45:10,495825,286736,33
Oct-12 09:45:20,495826,286784,33
Oct-12 09:45:33,495827,286871,34
Oct-12 09:45:48,495828,286871,34
Oct-12 09:46:00,495829,286871,33
Oct-12 09:46:08,495830,287071,33
Oct-12 09:46:23,495831,287071,33
Oct-12 09:46:34,495832,287201,33
Oct-12 09:46:46,495833,287266,33
Oct-12 09:46:57,495834,287328,33
Oct-12 09:47:09,495835,287392,33
Oct-12 09:47:22,495836,287473,33
Oct-12 09:47:33,495837,287520,33
Oct-12 09:47:44,495838,287584,33
Oct-12 09:47:56,495839,287648,33
Oct-12 09:48:08,495840,287712,33
Oct-12 09:48:21,495841,287805,33
Oct-12 09:48:32,495842,287843,33
Oct-12 09:48:44,495843,287916,33
Oct-12 09:48:56,495844,287997,33
Oct-12 09:49:12,495845,287997,33
Oct-12 09:49:20,495846,288126,33
Oct-12 09:49:35,495847,288126,33
Oct-12 09:49:47,495848,288126,33
Oct-12 09:49:59,495849,288339,33
Oct-12 09:50:11,495850,288400,33
Oct-12 09:50:24,495851,288466,33
Oct-12 09:50:35,495852,288532,33
Oct-12 09:50:46,495853,288576,33
Oct-12 09:50:58,495854,288640,33
Oct-12 09:51:09,495855,288705,33
Oct-12 09:51:21,495856,288770,33
Oct-12 09:51:33,495857,288833,33
Oct-12 09:51:44,495858,288896,33
Oct-12 09:51:56,495859,288968,33
Oct-12 09:52:09,495860,289030,33
Oct-12 09:52:21,495861,289107,33
Oct-12 09:52:33,495862,289179,33
Oct-12 09:52:44,495863,289222,33
Oct-12 09:52:56,495864,289303,33
Oct-12 09:53:13,495865,289303,33
Oct-12 09:53:24,495866,289303,33
Oct-12 09:53:32,495867,289488,33
Oct-12 09:53:44,495868,289560,33
Oct-12 09:53:56,495869,289610,33
Oct-12 09:54:08,495870,289684,33
Oct-12 09:54:20,495871,289741,33
Oct-12 09:54:32,495872,289793,34
Oct-12 09:54:44,495873,289857,34
Oct-12 09:54:56,495874,289923,34
Oct-12 09:55:08,495875,289984,34
Oct-12 09:55:21,495876,290064,34
Oct-12 09:55:32,495877,290129,34
Oct-12 09:55:44,495878,290203,34
Oct-12 09:55:57,495879,290269,34
Oct-12 09:56:09,495880,290316,33
Oct-12 09:56:20,495881,290368,33
Oct-12 09:56:32,495882,290433,33
Oct-12 09:56:44,495883,290496,33
Oct-12 09:56:57,495884,290577,33
Oct-12 09:57:08,495885,290624,33
Oct-12 09:57:21,495886,290719,33
Oct-12 09:57:32,495887,290776,33
Oct-12 09:57:44,495888,290830,33
Oct-12 09:57:59,495889,290830,33
Oct-12 09:58:11,495890,290830,33
Oct-12 09:58:24,495891,291058,33
Oct-12 09:58:35,495892,291058,33
Oct-12 09:58:48,495893,291171,33
Oct-12 09:59:00,495894,291171,33
Oct-12 09:59:11,495895,291171,33
Oct-12 09:59:22,495896,291360,33
Oct-12 09:59:34,495897,291424,33
Oct-12 09:59:46,495898,291506,33
Oct-12 09:59:57,495899,291552,33
Oct-12 10:00:09,495900,291586,33
Oct-12 10:00:23,495901,291586,33
Oct-12 10:00:35,495902,291712,34
Oct-12 10:00:47,495903,291793,33
Oct-12 10:00:59,495904,291793,33
Oct-12 10:01:12,495905,291905,33
Oct-12 10:01:23,495906,291905,33
Oct-12 10:01:35,495907,292032,33
Oct-12 10:01:47,495908,292032,33
Oct-12 10:01:58,495909,292162,33
Oct-12 10:02:11,495910,292225,33
Oct-12 10:02:23,495911,292289,33
Oct-12 10:02:35,495912,292352,34
Oct-12 10:02:46,495913,292416,34
Oct-12 10:02:58,495914,292481,34
Oct-12 10:03:10,495915,292545,34
Oct-12 10:03:21,495916,292608,34
Oct-12 10:03:34,495917,292672,34
Oct-12 10:03:46,495918,292754,34
Oct-12 10:03:58,495919,292816,34
Oct-12 10:04:09,495920,292864,34
Oct-12 10:04:22,495921,292944,34
Oct-12 10:04:32,495922,292992,34
Oct-12 10:04:46,495923,293075,34
Oct-12 10:04:57,495924,293120,33
Oct-12 10:05:08,495925,293184,33
Oct-12 10:05:22,495926,293270,33
Oct-12 10:05:32,495927,293312,34
Oct-12 10:05:45,495928,293396,34
Oct-12 10:05:56,495929,293440,34
Oct-12 10:06:08,495930,293505,34
Oct-12 10:06:21,495931,293569,34
Oct-12 10:06:33,495932,293632,35
Oct-12 10:06:45,495933,293697,34
Oct-12 10:06:58,495934,293762,34
Oct-12 10:07:10,495935,293824,34
Oct-12 10:07:22,495936,293889,34
Oct-12 10:07:35,495937,293953,34
Oct-12 10:07:47,495938,294016,34
Oct-12 10:07:59,495939,294080,34
Oct-12 10:08:11,495940,294161,34
Oct-12 10:08:23,495941,294218,34
Oct-12 10:08:36,495942,294274,35
Oct-12 10:08:47,495943,294274,34
Oct-12 10:09:00,495944,294402,34
Oct-12 10:09:08,495945,294461,34
Oct-12 10:09:24,495946,294461,34
Oct-12 10:09:36,495947,294461,34
Oct-12 10:09:44,495948,294631,34
Oct-12 10:09:56,495949,294697,34
Oct-12 10:10:08,495950,294763,34
Oct-12 10:10:20,495951,294817,34
Oct-12 10:10:33,495952,294880,34
Oct-12 10:10:47,495953,294880,33
Oct-12 10:10:59,495954,295008,33
Oct-12 10:11:11,495955,295072,33
Oct-12 10:11:22,495956,295136,33
Oct-12 10:11:34,495957,295200,33
Oct-12 10:11:46,495958,295287,33
Oct-12 10:11:57,495959,295328,33
Oct-12 10:12:08,495960,295393,33
Oct-12 10:12:20,495961,295456,33
Oct-12 10:12:32,495962,295521,34
Oct-12 10:12:45,495963,295604,34
