datetime,est_time,speed,distance_in_slots,peers
Oct 08 04:50:38, 19 mins, speed: 15.98 slots/sec,18385, peers: 25
Oct 08 04:50:50, 19 mins, speed: 15.98 slots/sec,18386, peers: 24
Oct 08 04:51:02, 18 mins, speed: 16.00 slots/sec,18130, peers: 24
Oct 08 04:51:14, 18 mins, speed: 16.02 slots/sec,17875, peers: 30
Oct 08 04:51:26, 27 mins, speed: 10.69 slots/sec,17876, peers: 28
Oct 08 04:51:38, 18 mins, speed: 16.00 slots/sec,17622, peers: 25
Oct 08 04:51:50, 27 mins, speed: 10.65 slots/sec,17623, peers: 25
Oct 08 04:52:02, 27 mins, speed: 10.67 slots/sec,17367, peers: 24
Oct 08 04:52:14, 17 mins, speed: 15.98 slots/sec,17113, peers: 26
Oct 08 04:52:26, 26 mins, speed: 10.67 slots/sec,17114, peers: 24
Oct 08 04:52:38, 17 mins, speed: 16.02 slots/sec,16858, peers: 24
Oct 08 04:52:50, 17 mins, speed: 16.00 slots/sec,16603, peers: 26
Oct 08 04:53:02, 25 mins, speed: 10.69 slots/sec,16604, peers: 25
Oct 08 04:53:14, 18 mins, speed: 14.69 slots/sec,16413, peers: 25
Oct 08 04:53:26, 18 mins, speed: 14.67 slots/sec,16158, peers: 23
Oct 08 04:53:38, 18 mins, speed: 14.65 slots/sec,15904, peers: 21
Oct 08 04:53:50, 18 mins, speed: 14.65 slots/sec,15905, peers: 24
Oct 08 04:54:02, 16 mins, speed: 16.00 slots/sec,15649, peers: 21
Oct 08 04:54:14, 16 mins, speed: 16.00 slots/sec,15394, peers: 21
Oct 08 04:54:26, 24 mins, speed: 10.69 slots/sec,15395, peers: 20
Oct 08 04:54:38, 15 mins, speed: 16.02 slots/sec,15140, peers: 20
Oct 08 04:54:50, 15 mins, speed: 16.00 slots/sec,14885, peers: 21
Oct 08 04:55:02, 15 mins, speed: 16.00 slots/sec,14630, peers: 20
Oct 08 04:55:14, 15 mins, speed: 16.00 slots/sec,14631, peers: 24
Oct 08 04:55:26, 14 mins, speed: 15.98 slots/sec,14377, peers: 23
Oct 08 04:55:38, 14 mins, speed: 16.00 slots/sec,14121, peers: 22
Oct 08 04:55:50, 15 mins, speed: 14.67 slots/sec,13930, peers: 25
Oct 08 04:56:02, 15 mins, speed: 14.67 slots/sec,13931, peers: 21
Oct 08 04:56:14, 15 mins, speed: 14.69 slots/sec,13676, peers: 29
Oct 08 04:56:26, 15 mins, speed: 14.67 slots/sec,13421, peers: 27
Oct 08 04:56:38, 13 mins, speed: 16.00 slots/sec,13166, peers: 27
Oct 08 04:56:50, 13 mins, speed: 16.00 slots/sec,13167, peers: 30
Oct 08 04:57:02, 13 mins, speed: 15.98 slots/sec,12913, peers: 29
Oct 08 04:57:14, 13 mins, speed: 16.00 slots/sec,12657, peers: 28
Oct 08 04:57:26, 19 mins, speed: 10.67 slots/sec,12658, peers: 31
Oct 08 04:57:38, 12 mins, speed: 16.00 slots/sec,12403, peers: 30
Oct 08 04:57:50, 19 mins, speed: 10.69 slots/sec,12404, peers: 31
Oct 08 04:58:02, 18 mins, speed: 10.67 slots/sec,12149, peers: 29
Oct 08 04:58:14, 12 mins, speed: 16.00 slots/sec,11894, peers: 28
Oct 08 04:58:26, 12 mins, speed: 15.96 slots/sec,11641, peers: 28
Oct 08 04:58:38, 12 mins, speed: 15.96 slots/sec,11642, peers: 27
Oct 08 04:58:50, 11 mins, speed: 16.00 slots/sec,11385, peers: 29
Oct 08 04:59:02, 11 mins, speed: 16.00 slots/sec,11130, peers: 28
Oct 08 04:59:14, 17 mins, speed: 10.71 slots/sec,11131, peers: 27
Oct 08 04:59:26, 11 mins, speed: 16.02 slots/sec,10877, peers: 30
Oct 08 04:59:38, 11 mins, speed: 16.00 slots/sec,10621, peers: 27
Oct 08 04:59:50, 16 mins, speed: 10.67 slots/sec,10622, peers: 28
Oct 08 05:00:02, 10 mins, speed: 16.00 slots/sec,10367, peers: 26
Oct 08 05:00:14, 10 mins, speed: 16.02 slots/sec,10112, peers: 24
Oct 08 05:00:26, 10 mins, speed: 16.00 slots/sec,9857, peers: 26
Oct 08 05:00:38, 10 mins, speed: 16.00 slots/sec,9858, peers: 29
Oct 08 05:00:50, 10 mins, speed: 16.00 slots/sec,9603, peers: 28
Oct 08 05:01:02, 9 mins, speed: 16.00 slots/sec,9348, peers: 28
Oct 08 05:01:14, 14 mins, speed: 10.67 slots/sec,9349, peers: 27
Oct 08 05:01:26, 9 mins, speed: 15.98 slots/sec,9095, peers: 29
Oct 08 05:01:38, 9 mins, speed: 16.00 slots/sec,8839, peers: 22
Oct 08 05:01:50, 13 mins, speed: 10.67 slots/sec,8840, peers: 23
Oct 08 05:02:02, 8 mins, speed: 16.00 slots/sec,8585, peers: 21
Oct 08 05:02:14, 10 mins, speed: 13.36 slots/sec,8458, peers: 17
Oct 08 05:02:26, 10 mins, speed: 13.29 slots/sec,8205, peers: 22
Oct 08 05:02:38, 7 mins, speed: 18.67 slots/sec,7948, peers: 20
Oct 08 05:02:50, 9 mins, speed: 13.33 slots/sec,7949, peers: 23
Oct 08 05:03:02, 8 mins, speed: 15.94 slots/sec,7697, peers: 22
Oct 08 05:03:14, 7 mins, speed: 16.02 slots/sec,7440, peers: 26
Oct 08 05:03:26, 11 mins, speed: 10.65 slots/sec,7441, peers: 24
Oct 08 05:03:38, 7 mins, speed: 16.00 slots/sec,7185, peers: 23
Oct 08 05:03:50, 7 mins, speed: 16.06 slots/sec,6930, peers: 30
Oct 08 05:04:02, 10 mins, speed: 10.69 slots/sec,6931, peers: 27
Oct 08 05:04:14, 6 mins, speed: 16.02 slots/sec,6676, peers: 26
Oct 08 05:04:26, 6 mins, speed: 16.00 slots/sec,6421, peers: 33
Oct 08 05:04:38, 10 mins, speed: 10.66 slots/sec,6422, peers: 30
Oct 08 05:04:50, 6 mins, speed: 16.00 slots/sec,6167, peers: 35
Oct 08 05:05:02, 6 mins, speed: 16.00 slots/sec,5912, peers: 33
Oct 08 05:05:14, 9 mins, speed: 10.67 slots/sec,5913, peers: 37
Oct 08 05:05:26, 5 mins, speed: 16.00 slots/sec,5658, peers: 35
Oct 08 05:05:38, 5 mins, speed: 16.00 slots/sec,5403, peers: 35
Oct 08 05:05:50, 8 mins, speed: 10.67 slots/sec,5404, peers: 35
Oct 08 05:06:02, 5 mins, speed: 16.00 slots/sec,5149, peers: 34
Oct 08 05:06:14, 5 mins, speed: 16.00 slots/sec,4894, peers: 32
Oct 08 05:06:26, 7 mins, speed: 10.67 slots/sec,4895, peers: 32
Oct 08 05:06:38, 4 mins, speed: 16.00 slots/sec,4640, peers: 31
Oct 08 05:06:50, 4 mins, speed: 15.98 slots/sec,4386, peers: 30
Oct 08 05:07:02, 4 mins, speed: 15.98 slots/sec,4131, peers: 29
Oct 08 05:07:14, 4 mins, speed: 15.98 slots/sec,4132, peers: 32
Oct 08 05:07:26, 4 mins, speed: 16.00 slots/sec,3876, peers: 30
Oct 08 05:07:38, 6 mins, speed: 10.69 slots/sec,3877, peers: 30
Oct 08 05:07:50, 5 mins, speed: 10.69 slots/sec,3622, peers: 32
Oct 08 05:08:02, 3 mins, speed: 16.02 slots/sec,3367, peers: 31
Oct 08 05:08:14, 5 mins, speed: 10.67 slots/sec,3368, peers: 33
Oct 08 05:08:26, 5 mins, speed: 10.67 slots/sec,3369, peers: 30
Oct 08 05:08:38, 10 mins, speed: 5.33 slots/sec,3370, peers: 29
Oct 08 05:09:14, 16 mins, speed: 3.33 slots/sec,3213, peers: 26
Oct 08 05:09:26, 16 mins, speed: 3.33 slots/sec,3214, peers: 32
Oct 08 05:09:38, 5 mins, speed: 8.67 slots/sec,2959, peers: 31
Oct 08 05:09:50, 3 mins, speed: 13.98 slots/sec,2705, peers: 34
Oct 08 05:10:02, 4 mins, speed: 10.65 slots/sec,2706, peers: 31
Oct 08 05:10:14, 2 mins, speed: 16.00 slots/sec,2450, peers: 29
Oct 08 05:10:26, 2 mins, speed: 16.00 slots/sec,2195, peers: 28
Oct 08 05:10:38, 3 mins, speed: 10.69 slots/sec,2196, peers: 26
Oct 08 05:10:50, 2 mins, speed: 16.02 slots/sec,1941, peers: 27
Oct 08 05:11:02, 1 min, speed: 16.00 slots/sec,1686, peers: 24
Oct 08 05:11:14, 1 min, speed: 15.98 slots/sec,1432, peers: 22
Oct 08 05:11:26, 1 min, speed: 15.98 slots/sec,1433, peers: 23
Oct 08 05:11:38, 1 min, speed: 16.00 slots/sec,1177, peers: 26
Oct 08 05:11:50, 0 mins, speed: 16.00 slots/sec,922, peers: 24
Oct 08 05:12:02, 1 min, speed: 10.69 slots/sec,923, peers: 24
Oct 08 05:12:14, 0 mins, speed: 16.02 slots/sec,668, peers: 28
Oct 08 05:12:26, 0 mins, speed: 16.00 slots/sec,413, peers: 26
Oct 08 05:12:38, 0 mins, speed: 10.67 slots/sec,414, peers: 23
Oct 08 05:12:49, Syncing Head Chain, old_state: Syncing Finalized Chain, ,
Oct 08 05:12:50, 0 mins, speed: 15.96 slots/sec,161, peers: 26
Oct 08 05:12:57, Synced, old_state: Syncing Head Chain, ,
